Customer_ID,Tenure_Months,Purchase_Frequency,Avg_Order_Value,Total_Spend,Last_Purchase_Days,Website_Visits,Discount_Usage,Support_Tickets,Churn
CUST435,9,4,3704,34541,52,42,0.4763382934943662,3,0
CUST436,12,7,1191,30063,91,61,0.9328462213602992,4,1
CUST437,1,8,4039,71268,33,46,0.07608472676550726,2,0
CUST438,1,17,1458,65952,81,86,0.5011197008253482,4,1
CUST439,47,5,3626,94054,42,89,0.6869524413854383,2,0
CUST440,34,7,714,40563,112,61,0.7919065384222369,4,1
CUST441,32,4,3396,40752,126,18,0.5830186474441363,4,1
CUST442,25,6,4634,96233,155,70,0.908917744121454,5,1
CUST443,40,7,2784,3567,136,82,0.9419914468838717,8,1
CUST444,45,18,267,17121,151,80,0.06431922319358352,0,1
CUST445,1,5,1796,2674,106,15,0.40237053954137436,9,1
CUST446,16,3,4678,77411,125,48,0.02345902172115444,5,1
CUST447,39,7,218,67275,113,72,0.3294166573744429,0,1
CUST448,5,14,2930,68081,64,13,0.5368682179706021,5,1
CUST449,22,7,3721,30140,123,43,0.9107949305099489,1,1
CUST450,29,5,772,10327,114,60,0.8465543224654029,7,1
CUST451,3,5,2458,71663,20,57,0.12749972667198572,2,0
CUST452,12,2,3102,24331,16,71,0.0930303747408957,9,1
CUST453,26,6,850,24004,145,17,0.589267338756667,5,1
CUST454,16,15,2787,11492,19,50,0.5321179724587827,5,0
CUST455,37,10,3462,55797,120,32,0.26637764143002385,3,1
CUST456,22,7,1538,59095,136,22,0.8994530845538352,4,1
CUST457,29,5,3834,14749,166,55,0.9273664094615535,1,1
CUST458,14,1,3027,64217,38,57,0.40261143834016266,9,1
CUST459,28,13,2417,90044,93,13,0.8903025571135202,9,1
CUST460,5,18,3739,10045,105,47,0.38394889426297263,7,1
CUST461,47,13,1237,21116,100,87,0.7368168318297001,9,1
CUST462,30,18,4583,19667,90,62,0.47594221754772414,6,1
CUST463,46,5,4178,76057,159,54,0.12258315650718299,9,1
CUST464,5,13,3161,75205,44,29,0.9279342012370215,5,0
CUST465,12,4,3426,28302,76,22,0.4540965933775366,6,1
CUST466,16,17,1298,12283,145,65,0.7344870403224036,0,1
CUST467,26,3,2524,31935,79,29,0.36717381443129216,4,1
CUST468,26,17,1139,73534,73,48,0.01888087857623466,6,1
CUST469,21,11,3916,95342,167,5,0.10053035869183591,0,1
CUST470,39,4,3614,32624,170,35,0.4962194794899244,1,1
CUST471,36,2,1648,14440,176,74,0.6899643571263624,8,1
CUST472,33,16,770,47501,140,83,0.33473532657927907,2,1
CUST473,30,18,3104,88333,96,71,0.6954884591776503,5,1
CUST474,37,8,2705,2269,89,46,0.698635589431956,6,1
CUST475,23,3,1117,8868,103,35,0.7039359073278308,8,1
CUST476,10,9,2074,31251,146,45,0.4925218540205084,4,1
CUST477,5,6,1878,78909,6,13,0.914886150121504,3,0
CUST478,36,10,815,85523,122,10,0.4891965179806156,1,1
CUST479,34,10,4701,39729,171,66,0.4502651934966382,2,1
CUST480,31,13,1949,16734,116,70,0.199380819010627,4,1
CUST481,10,17,4025,43429,163,72,0.3076550873563365,1,1
CUST482,19,9,4388,42337,62,25,0.042334492518303346,3,1
CUST483,32,17,2677,41325,144,44,0.6335352936161702,0,1
CUST484,1,9,4949,84600,136,60,0.24853574392709288,3,1
CUST485,5,9,3705,63514,89,47,0.3041552544854651,6,1
CUST486,45,1,3675,9433,96,40,0.7708145216643212,2,1
CUST487,4,2,4729,10111,126,7,0.3272211831614539,9,1
CUST488,16,16,1335,64753,90,46,0.24219589201314218,7,1
CUST489,24,1,4200,81583,86,23,0.16905774913370575,5,1
CUST490,16,10,574,74620,159,83,0.7748584021819559,5,1
CUST491,2,18,406,22751,138,46,0.12970625799002689,0,1
CUST492,28,8,1519,17453,121,86,0.4537537602503535,4,1
CUST493,32,11,1341,86844,76,13,0.5069301160771944,2,1
CUST494,27,2,4827,39968,92,21,0.6873899126857146,9,1
CUST495,20,8,2890,31077,70,1,0.6332834823329955,0,1
CUST496,24,8,3455,35775,148,19,0.8107206729451748,7,1
CUST497,12,17,289,59144,133,60,0.04475143392623815,6,1
CUST498,35,15,4308,49570,23,33,0.2964407247793972,6,1
CUST499,33,17,3220,47097,137,4,0.28013411877537975,9,1
CUST500,33,13,2057,25503,58,3,0.14601690559210823,9,1
CUST501,43,19,1004,3779,46,91,0.28917825385644313,9,1
CUST502,37,5,1144,87840,22,52,0.3097653141429034,3,0
CUST503,12,12,2989,1755,8,99,0.5218844619274783,5,0
CUST504,3,1,4075,40263,123,28,0.6637044789262561,8,1
CUST505,1,5,1810,56087,20,70,0.3811005136118141,2,0
CUST506,33,8,3123,43281,179,70,0.7194702313133812,8,1
CUST507,40,13,4082,52482,78,55,0.33616533857958,3,1
CUST508,10,8,3421,55857,39,57,0.29028367731476035,4,0
CUST509,43,11,4591,18400,37,87,0.5411880558570243,6,1
CUST510,44,1,4935,41115,178,97,0.023716360305790607,5,1
CUST511,29,13,2587,15249,162,16,0.07978912363400037,9,1
CUST512,13,19,4923,47825,75,24,0.41796954358652705,7,1
CUST513,12,3,1141,25600,118,69,0.9429127113917565,7,1
CUST514,31,17,2766,38706,104,41,0.7215117798434236,7,1
CUST515,46,5,1175,20222,161,77,0.08812656950055775,2,1
CUST516,2,8,1154,42139,31,47,0.8463180127808737,9,1
CUST517,35,14,1462,42302,123,76,0.732300770608181,5,1
CUST518,23,4,1143,95684,54,69,0.6109465257026532,6,1
CUST519,17,11,2402,88838,172,31,0.8202929606091773,8,1
CUST520,26,15,3527,69159,34,92,0.4041098477429571,9,1
CUST521,8,19,4474,9646,122,92,0.22150105085385274,9,1
CUST522,29,7,2459,14543,113,30,0.5120233891087593,3,1
CUST523,26,19,2028,95496,62,18,0.5488417555934738,4,1
CUST524,10,19,1457,23785,23,44,0.5383263720099121,7,1
CUST525,26,11,664,79353,46,27,0.5650737914801053,0,0
CUST526,34,5,3494,32406,56,99,0.9487049182391808,5,0
CUST527,41,5,1430,89992,135,26,0.9022456230962314,3,1
CUST528,7,8,2854,52428,118,60,0.8757170365589394,4,1
CUST529,4,10,1084,24777,131,18,0.8014168109086272,4,1
CUST530,45,6,4005,58939,166,97,0.9434281072652854,1,1
CUST531,11,15,4056,54026,162,89,0.09849464167940325,7,1
CUST532,29,16,3335,87450,113,56,0.2651232614457395,1,1
CUST533,36,17,1124,30553,44,31,0.4950559456545849,3,0
CUST534,25,8,4789,24548,128,59,0.8465344931234052,4,1
CUST535,21,8,1746,64221,108,2,0.5051657115227325,0,1
CUST536,36,9,1294,38265,158,97,0.7480347393415887,5,1
CUST537,10,2,2611,41701,17,39,0.13895990524891622,1,1
CUST538,37,15,2817,52287,59,61,0.2524138129765602,4,0
CUST539,9,18,962,7727,138,63,0.7317760950376724,5,1
CUST540,24,3,2523,51717,99,96,0.16473400888772405,7,1
CUST541,35,17,4345,33427,84,18,0.35135593465492676,8,1
CUST542,35,4,2975,17692,146,17,0.2648662578135714,5,1
CUST543,36,4,4859,32625,45,98,0.3498616942224785,4,0
CUST544,18,14,3355,25918,108,39,0.7083240490779703,3,1
CUST545,39,9,4170,42136,62,71,0.367847181142801,1,1
CUST546,32,9,2240,53409,59,54,0.5552633226079402,1,0
CUST547,24,18,783,16577,177,99,0.09993187705440965,6,1
CUST548,23,10,4531,86155,160,94,0.8050176932346278,4,1
CUST549,32,4,2303,82731,138,76,0.36988862564812486,6,1
CUST550,37,12,2142,28689,11,35,0.6485341590333424,0,0
CUST551,12,8,4655,12154,102,11,0.7253896016618326,0,1
CUST552,13,2,309,95948,70,61,0.2096609221117004,4,1
CUST553,23,13,391,22341,123,44,0.88467498495335,1,1
CUST554,25,16,1103,98554,175,68,0.6162242516069529,7,1
CUST555,35,2,1061,75681,34,25,0.42872514175148146,2,1
CUST556,41,11,1283,47330,101,48,0.18233518357821954,0,1
CUST557,30,10,849,88759,145,32,0.9423009379012067,1,1
CUST558,17,15,4334,69416,104,84,0.7550682041316251,9,1
CUST559,20,17,3811,87807,40,95,0.20802456273324887,9,1
CUST560,25,8,836,34313,19,4,0.3377107747242245,6,1
CUST561,22,18,1236,47900,67,38,0.8096742580880733,5,1
CUST562,13,9,4331,79840,82,63,0.695677663215339,7,1
CUST563,19,8,2348,35695,64,47,0.7657842927157243,6,1
CUST564,36,14,4065,31225,83,1,0.4412011022129324,9,1
CUST565,12,18,3357,87072,47,3,0.7164762626421669,7,1
CUST566,41,12,3787,97367,6,86,0.3864937228639137,2,0
CUST567,19,19,3494,50156,16,62,0.21126291693819643,5,0
CUST568,12,14,4461,78209,146,64,0.63267703484136,6,1
CUST569,9,17,2630,88453,176,17,0.9760139255987942,9,1
CUST570,7,3,2079,28829,171,78,0.3106009713953296,0,1
CUST571,28,7,4166,81908,39,62,0.46096959221253964,0,0
CUST572,14,17,3913,26938,177,35,0.6740013710698536,6,1
CUST573,31,12,4326,60164,113,13,0.5415062821224879,2,1
CUST574,19,9,4306,55530,140,35,0.8434277957090492,2,1
CUST575,47,15,2211,69199,138,43,0.7617427064695159,4,1
CUST576,16,18,3573,61282,71,2,0.05829720386235704,5,1
CUST577,5,13,2343,48801,110,56,0.998421233923774,1,1
CUST578,35,8,2700,10465,55,77,0.7524024537194672,2,0
CUST579,12,14,4781,4326,129,51,0.8639033162941132,5,1
CUST580,25,8,1489,4659,49,54,0.6511977120953464,2,0
CUST581,21,14,1647,61289,164,16,0.8562851280467623,4,1
CUST582,36,7,3399,28594,21,18,0.11238297492870941,8,1
CUST583,23,12,2143,5763,37,7,0.3477378355593156,2,0
CUST584,16,11,3383,89657,116,45,0.8764209436044927,5,1
CUST585,39,11,3416,11828,24,36,0.20165521126689223,4,0
CUST586,45,13,3336,48588,55,41,0.07824209858002273,4,0
CUST587,42,18,3518,12221,25,94,0.788118939945219,5,0
CUST588,39,2,2982,12211,135,42,0.8354861556432962,5,1
CUST589,14,15,1190,14569,127,7,0.1626522181899006,0,1
CUST590,31,18,2353,97894,93,15,0.8543459827827155,8,1
CUST591,5,15,425,38860,94,60,0.6867677955971696,4,1
CUST592,35,19,976,72558,71,40,0.5200826832165839,0,1
CUST593,23,12,3037,46337,122,83,0.830250192781385,7,1
CUST594,29,13,887,53311,24,37,0.4192492493189658,6,1
CUST595,43,11,729,14515,11,66,0.1939939562233972,6,1
CUST596,11,5,3642,72695,73,55,0.28485267661061364,4,1
CUST597,18,1,2353,88227,12,77,0.5051640182933148,0,1
CUST598,47,3,1494,25904,35,95,0.5313307926731757,8,1
CUST599,12,19,1726,60935,141,80,0.8055808264412336,8,1
CUST600,9,7,4974,44790,23,56,0.7913527236523344,7,1
CUST601,10,12,3096,69580,83,44,0.5813665572045749,4,1
CUST602,44,15,3303,76148,167,57,0.7807854833654764,2,1
CUST603,17,5,2640,6636,88,6,0.19177345829367098,7,1
CUST604,38,15,4335,78129,80,92,0.05006452709329434,0,1
CUST605,7,8,4002,3892,97,32,0.8736338226347001,2,1
CUST606,46,10,1044,22672,140,74,0.07555449376276957,6,1
CUST607,13,16,646,6812,34,18,0.2466884297439973,3,0
CUST608,40,8,4115,97621,75,68,0.6953189496243846,6,1
CUST609,42,1,3309,1654,159,73,0.40944793762730913,4,1
CUST610,9,12,1434,55633,128,7,0.8763139699155088,5,1
CUST611,27,5,426,18143,141,8,0.29797979466226954,6,1
CUST612,2,3,4343,56934,31,64,0.011871346669359295,9,1
CUST613,5,1,3159,68334,130,7,0.3006556405607441,6,1
CUST614,29,4,2030,30087,103,41,0.5780750491848317,6,1
CUST615,37,8,3979,12618,15,40,0.37593837540329333,6,1
CUST616,38,3,386,9446,57,3,0.5348727557587553,6,1
CUST617,19,10,3077,88182,75,17,0.8765981188350187,2,1
CUST618,8,2,2735,49867,34,66,0.9124850542303685,2,1
CUST619,45,11,2132,52028,103,79,0.2659740646541121,6,1
CUST620,1,10,3124,61101,75,93,0.4621404732699007,1,1
CUST621,22,14,1048,28200,29,52,0.5491440152414512,1,0
CUST622,17,7,2232,96107,16,22,0.9491124568882471,2,0
CUST623,7,2,1452,89074,167,4,0.9986173191643847,3,1
CUST624,25,9,2081,62465,77,6,0.23540724884152664,5,1
CUST625,45,16,469,87436,37,38,0.7269798713458154,7,1
CUST626,4,13,1830,88892,81,26,0.37803106223319516,9,1
CUST627,36,9,4605,89559,149,11,0.008108196886213226,9,1
CUST628,6,4,3403,40148,172,90,0.009252522435902355,6,1
CUST629,31,10,1774,83928,124,17,0.46056600756225574,3,1
CUST630,19,12,3092,21698,19,88,0.4883349130043346,1,0
CUST631,44,17,1895,43470,102,92,0.022569696573442655,1,1
CUST632,39,14,3458,93071,136,99,0.6869274167743025,3,1
CUST633,27,14,3462,52660,77,31,0.2940033885949531,5,1
CUST634,10,2,1645,54910,41,77,0.5598931015359494,2,1
CUST635,26,11,419,36450,61,35,0.30091907316541877,5,1
CUST636,19,16,252,57463,26,16,0.1671343148693072,4,0
CUST637,39,19,1957,34757,71,79,0.4071737385988753,4,1
CUST638,3,6,1866,79012,103,18,0.23227336479050076,1,1
CUST639,45,19,2985,71247,70,62,0.5348009769191681,7,1
CUST640,13,5,919,73015,107,27,0.19882853028647995,4,1
CUST641,28,4,605,32390,157,35,0.5084059766446271,1,1
CUST642,20,15,2494,57116,107,45,0.15737851486886756,6,1
CUST643,28,4,271,14161,103,35,0.670974709485785,8,1
CUST644,8,10,2253,33152,19,28,0.7539376844414241,8,1
CUST645,41,3,1429,81171,68,9,0.11039423424993378,0,1
CUST646,39,5,1767,96833,70,76,0.4678024120373392,6,1
CUST647,1,6,3882,21836,113,15,0.07087170065487358,8,1
CUST648,3,8,3153,91367,57,21,0.5981824455420024,5,0
CUST649,13,7,4682,67543,165,52,0.26440429792964537,0,1
CUST650,28,10,898,56648,61,35,0.5276244568387078,1,1
CUST651,25,6,1026,27331,92,97,0.5174610093842912,3,1
CUST652,33,14,548,11763,30,51,0.9243543461938004,3,0
CUST653,38,4,4108,70444,153,83,0.5490832225687229,1,1
CUST654,6,13,507,94109,127,55,0.5829984797183156,7,1
CUST655,44,17,3616,20187,115,87,0.4016531257643803,1,1
CUST656,45,7,2534,12957,6,77,0.9490796031828168,2,0
CUST657,32,4,3009,5379,18,44,0.7771859094396096,3,0
CUST658,45,14,3758,28959,10,65,0.28540529030284156,8,1
CUST659,47,3,4678,83018,92,93,0.8442095857762321,9,1
CUST660,21,5,3677,28105,139,88,0.43239636018509,0,1
CUST661,16,16,4820,1877,77,80,0.8286671435335939,7,1
CUST662,21,4,2886,49353,101,25,0.822888068293502,4,1
CUST663,11,2,3185,84788,84,87,0.1888701867628544,6,1
CUST664,37,18,475,97870,52,92,0.7011411313835769,7,1
CUST665,36,19,2747,85585,31,47,0.2906429693065311,4,0
CUST666,35,19,2964,84308,145,80,0.2974926699926682,7,1
CUST667,19,17,536,52567,110,56,0.29634807688058074,9,1
CUST668,20,14,2173,58913,93,38,0.7255682475599482,7,1
CUST669,18,19,3179,3637,164,11,0.22982604179253607,8,1
CUST670,47,13,4776,73778,154,67,0.0009058352460902253,1,1
CUST671,41,12,4168,43025,53,15,0.7152368534826331,2,0
CUST672,14,6,1110,83464,145,1,0.17118474383512527,0,1
CUST673,15,4,2196,29742,86,7,0.10448239530783465,3,1
CUST674,31,19,3329,12831,153,1,0.23751612059406013,4,1
CUST675,1,16,4404,86092,2,49,0.379900522322704,0,0
CUST676,3,13,3957,91879,86,96,0.4759063274732007,7,1
CUST677,16,4,527,89370,133,73,0.04457004071263082,1,1
CUST678,23,17,1999,47762,4,29,0.9705733326273605,0,0
CUST679,11,1,514,99958,164,26,0.7160630534195581,1,1
CUST680,12,18,3745,89741,6,87,0.32319406532433614,4,0
CUST681,10,17,1334,19830,149,45,0.31869725728539733,8,1
CUST682,32,15,2946,56044,118,93,0.4485425493684594,8,1
CUST683,16,11,1720,74948,89,97,0.626244822763033,1,1
CUST684,8,13,355,70202,154,71,0.14637306658896776,1,1
CUST685,38,1,1924,38045,167,12,0.18892981376495233,2,1
CUST686,12,17,3543,87322,161,95,0.8594345828335509,6,1
CUST687,24,6,1086,72051,14,32,0.25625492388907256,2,0
CUST688,28,4,3273,27627,56,20,0.38019499797517753,0,0
CUST689,8,16,3005,16198,81,51,0.871271850950117,5,1
CUST690,28,15,921,70521,149,81,0.6631478293998225,2,1
CUST691,36,15,1112,30475,46,36,0.34171187934168834,0,0
CUST692,26,6,3557,20403,144,67,0.6836995457246208,3,1
CUST693,8,15,1070,4681,16,1,0.01968321538141371,0,0
CUST694,28,14,4308,92555,120,27,0.7356426600113652,0,1
CUST695,28,11,697,94122,84,40,0.4870160405162395,1,1
CUST696,37,7,1956,43292,157,97,0.8131821472844613,9,1
CUST697,41,9,1317,6629,8,84,0.9546376520064683,7,1
CUST698,36,16,3609,94246,88,14,0.9257885494945683,1,1
CUST699,27,5,3028,96864,131,69,0.9092650434553408,1,1
CUST700,17,10,1847,78814,19,87,0.5121699559338871,9,1
CUST701,9,18,3183,9417,97,79,0.36014211413893804,9,1
CUST702,33,3,342,35765,66,6,0.46503532473067277,7,1
CUST703,20,13,2961,75499,79,33,0.6898960033133608,5,1
CUST704,13,11,3635,57574,86,55,0.8839977768711867,3,1
CUST705,28,17,4860,91545,124,19,0.20698630300011955,2,1
CUST706,29,13,2631,28675,150,77,0.918193158461703,0,1
CUST707,13,6,4712,73267,46,29,0.8151802319698891,2,0
CUST708,46,17,2048,41563,113,61,0.9788560151782346,8,1
CUST709,35,13,2896,12332,91,70,0.8802517732816871,4,1
CUST710,6,19,1917,20177,141,79,0.27993732969190666,5,1
CUST711,18,19,3272,90254,33,80,0.10595591134404769,4,0
CUST712,5,10,1267,69447,133,24,0.11224107199158861,0,1
CUST713,47,3,2986,58104,77,23,0.2912233185782761,9,1
CUST714,25,14,3991,85335,155,10,0.6141837239845392,0,1
CUST715,2,19,1488,81730,121,54,0.8043203260971725,3,1
CUST716,10,5,4071,5951,128,41,0.8992503069815647,2,1
CUST717,30,5,2006,29333,78,49,0.6237533843692328,7,1
CUST718,45,17,1704,22673,152,17,0.0056313127480537295,6,1
CUST719,5,10,3508,41870,67,56,0.1863167765185335,6,1
CUST720,33,5,3151,72101,115,45,0.09972620385336795,7,1
CUST721,1,4,271,23821,63,30,0.36332447556901004,9,1
CUST722,18,6,1890,26494,113,44,0.5013509936337459,6,1
CUST723,32,4,1544,75160,94,74,0.04339717857856085,9,1
CUST724,47,7,3503,1835,48,55,0.3484779757956553,1,0
CUST725,11,7,3313,19646,12,19,0.17917967462532258,3,0
CUST726,21,18,1082,78360,156,29,0.6470701662588739,5,1
CUST727,26,3,4434,38335,172,2,0.46427236932434,2,1
CUST728,25,1,2862,70351,171,36,0.4953176469339088,2,1
CUST729,22,4,1704,3429,145,19,0.4276917880334611,5,1
CUST730,27,6,2663,42950,40,7,0.956019710486567,0,0
CUST731,13,9,2753,61654,177,26,0.21473512512156323,0,1
CUST732,33,14,932,69143,85,79,0.5166642598438743,4,1
CUST733,34,12,1948,92186,57,38,0.7360173683653359,0,0
CUST734,41,4,4124,98889,87,3,0.5568444131345626,9,1
CUST735,35,12,623,78527,84,80,0.9290208857168011,7,1
CUST736,1,10,3678,87704,121,66,0.37796835564128417,1,1
CUST737,21,7,1791,32099,74,95,0.463675805773178,5,1
CUST738,6,3,4685,40385,107,92,0.08852231521472842,9,1
CUST739,28,14,4637,36919,124,71,0.6089991110519285,9,1
CUST740,17,10,4909,97952,100,94,0.28821196844810604,4,1
CUST741,5,16,692,61782,43,43,0.16030903951556885,9,1
CUST742,31,16,391,72116,119,62,0.5445312929045081,3,1
CUST743,5,10,698,73590,23,71,0.5323102633799106,0,0
CUST744,38,13,1456,90626,155,93,0.07587164122404755,2,1
CUST745,3,6,2168,41387,37,24,0.6982154534944728,3,0
CUST746,23,12,4522,16823,134,39,0.6237721906508529,1,1
CUST747,37,9,2386,47015,65,68,0.1890172827464972,1,1
CUST748,37,13,1016,16339,134,93,0.46943486215404384,1,1
CUST749,10,4,3420,4491,178,44,0.72032291647856,0,1
CUST750,10,11,1673,1706,22,5,0.5294357405412765,9,1
CUST751,19,18,1286,98493,105,55,0.3954890761835702,1,1
CUST752,17,11,4399,16728,88,93,0.32233845808094364,5,1
CUST753,21,4,2074,7997,153,30,0.6103938666440536,2,1
CUST754,14,18,1070,61408,125,29,0.9391086983102406,9,1
CUST755,9,1,4963,59097,79,26,0.6717448404774834,4,1
CUST756,46,7,2242,39523,90,83,0.0747459036363155,0,1
CUST757,1,6,472,26163,51,26,0.4606849734821338,7,1
CUST758,45,15,1229,18718,176,37,0.8908241315106276,3,1
CUST759,13,18,3418,88508,102,91,0.09446242580108688,8,1
CUST760,4,11,4269,84767,106,94,0.9888757121375433,3,1
CUST761,1,15,1251,40619,60,53,0.9490693936454213,1,0
CUST762,40,16,4233,13126,46,30,0.07827448072987586,2,0
CUST763,32,7,1773,90131,36,3,0.9334133204495549,4,0
CUST764,34,10,3390,65926,166,43,0.3631325902594622,9,1
CUST765,28,12,4588,41633,11,7,0.8447091670758625,5,0
CUST766,31,14,3997,78654,12,49,0.4183833377132715,6,1
CUST767,8,5,3489,4317,170,73,0.44085511270251587,3,1
CUST768,39,18,3947,45980,39,41,0.6342430909775426,6,1
CUST769,26,5,2305,45115,139,77,0.7744774192759833,9,1
CUST770,34,3,507,62646,36,79,0.033789150948248636,2,1
CUST771,3,5,3559,44158,52,54,0.5931559955271343,6,1
CUST772,12,17,3376,56963,31,69,0.18673299409737099,3,0
CUST773,1,19,1451,48631,33,93,0.34594951786320294,7,1
CUST774,44,19,2947,50316,141,99,0.3479686661552165,8,1
CUST775,5,12,1717,60342,146,91,0.4690603402211536,6,1
CUST776,30,9,1578,16504,169,27,0.3341364118761734,7,1
CUST777,30,1,2161,69593,58,8,0.10736111845066776,7,1
CUST778,17,18,4505,27660,152,32,0.14562873852545144,1,1
CUST779,47,4,3063,38196,128,84,0.03343798556109767,8,1
CUST780,23,10,2856,66938,31,64,0.4702490853287543,5,0
CUST781,15,7,2694,9605,55,10,0.9544476948529885,3,0
CUST782,37,1,4767,58388,10,13,0.11567522364811655,4,1
CUST783,21,17,4205,82297,130,63,0.946264493003082,9,1
CUST784,14,2,3763,56501,15,93,0.7333615147320935,4,1
CUST785,2,11,1122,54309,3,35,0.6374988029341632,6,1
CUST786,11,9,4432,28043,43,61,0.6452777553235629,8,1
CUST787,39,7,4662,34635,159,54,0.8267276483962821,6,1
CUST788,38,17,3159,80315,67,8,0.10691986437982137,8,1
CUST789,34,17,383,81691,56,29,0.5047543235655417,3,0
CUST790,38,2,3558,34132,63,95,0.6970911382607585,9,1
CUST791,34,6,1598,90387,15,41,0.5868204450735637,9,1
CUST792,18,14,2996,16366,109,30,0.8327790710232946,3,1
CUST793,30,6,736,94944,116,86,0.07227170901135149,5,1
CUST794,15,2,1473,73107,92,21,0.690701039499166,7,1
CUST795,27,1,3167,63580,138,76,0.5340277303847177,8,1
CUST796,34,10,3249,58889,166,11,0.3791608639799434,0,1
CUST797,38,5,1296,80553,47,2,0.34027498223403085,0,0
CUST798,33,2,1505,40236,57,50,0.6208326327741929,7,1
CUST799,24,16,1115,5150,50,41,0.8909953746442648,6,1
CUST800,15,2,3281,20423,71,66,0.49617592610111527,8,1
CUST801,30,10,4447,5137,143,98,0.8247231640769201,2,1
CUST802,42,2,1228,30992,146,3,0.4021563818439675,9,1
CUST803,17,16,2177,95438,82,80,0.10239446279317654,4,1
CUST804,5,16,3554,45921,116,51,0.06150573645863855,2,1
CUST805,29,19,2711,80369,105,68,0.051334371323677574,4,1
CUST806,4,7,470,67917,88,87,0.38015014195766994,9,1
CUST807,10,12,1386,74690,2,84,0.33723775083584207,0,0
CUST808,17,15,4755,35235,104,25,0.7179370236225695,3,1
CUST809,10,8,4400,79975,84,30,0.7428215015848658,5,1
CUST810,17,6,3964,20122,43,82,0.05085396883373983,1,0
CUST811,20,10,2598,24956,154,11,0.22112326288901496,6,1
CUST812,24,3,4729,64879,71,93,0.2742618501588997,7,1
CUST813,5,19,4435,59560,166,17,0.5476119841428094,0,1
CUST814,34,17,4382,83800,94,26,0.14451522390695026,3,1
CUST815,6,7,1911,69685,42,23,0.13394121940000037,3,0
CUST816,2,4,2430,25660,133,56,0.943788889207958,4,1
CUST817,13,14,328,87064,139,52,0.804202907297781,3,1
CUST818,43,15,1469,2168,65,48,0.1806549020911703,8,1
CUST819,43,8,3872,46124,34,20,0.40656780790549096,6,1
CUST820,11,15,1801,36897,120,2,0.35562199925756555,1,1
CUST821,47,14,4965,16032,1,88,0.7910040740654073,0,0
CUST822,23,9,4170,53797,130,31,0.5102129164781221,8,1
CUST823,16,8,4444,36294,148,27,0.12784973699346702,0,1
CUST824,31,17,827,44827,61,2,0.7389920631562439,5,1
CUST825,11,2,3997,4516,149,78,0.39688797822491895,1,1
CUST826,16,3,2244,20751,88,4,0.26292424763214706,3,1
CUST827,8,8,3752,31373,68,13,0.37549862202072015,5,1
CUST828,4,12,2541,31270,127,35,0.49775656360689635,4,1
CUST829,40,1,3414,11386,140,72,0.34311551641700944,5,1
CUST830,4,10,449,65817,22,66,0.24190577259175783,2,0
CUST831,25,3,3125,66184,148,6,0.39850202880398033,4,1
CUST832,3,6,1174,80693,82,31,0.019172910749898242,1,1
CUST833,32,7,1525,38879,129,10,0.7724978460963139,6,1
CUST834,3,18,1183,50597,30,21,0.1709448935675858,2,0
CUST835,27,11,1088,40132,126,74,0.043904613630637246,0,1
CUST836,29,19,3137,4626,97,23,0.6536986929050792,7,1
CUST837,32,5,2317,86936,24,3,0.7739361288236722,7,1
CUST838,19,19,2872,82515,14,32,0.8138291315928432,2,0
CUST839,21,11,1526,78065,36,20,0.49350918266059995,6,1
CUST840,5,12,670,56390,24,74,0.2053681846899853,8,1
CUST841,18,10,2187,17645,95,29,0.7372276772498267,7,1
CUST842,28,8,290,92960,55,52,0.6997130771543372,2,0
CUST843,42,9,729,55144,24,46,0.24627073410317324,1,0
CUST844,22,4,4956,14382,152,34,0.903407755862793,9,1
CUST845,21,5,4259,5025,26,84,0.104371458082829,6,1
CUST846,6,8,2973,44226,80,61,0.9826882395913257,6,1
CUST847,1,9,1886,80380,166,72,0.8602478109774646,8,1
CUST848,5,15,391,70711,65,71,0.6878986454790752,4,1
CUST849,41,15,2186,97055,75,70,0.9387498882798329,3,1
CUST850,12,16,3823,75710,179,11,0.7223111683237078,7,1
CUST851,26,14,2385,4443,163,82,0.19045699703004593,3,1
CUST852,46,8,4640,22395,43,93,0.44215613811281174,3,0
CUST853,34,18,1208,11725,29,89,0.07150302433163536,1,0
CUST854,14,10,3983,34461,165,63,0.3896574222881154,0,1
CUST855,26,6,4498,42115,81,21,0.7416030197372087,3,1
CUST856,45,12,4868,97887,54,3,0.3864433509308174,6,1
CUST857,27,2,4487,84732,39,82,0.3302941754681341,8,1
CUST858,9,7,2252,80790,42,88,0.5953557225103119,8,1
CUST859,26,16,3508,80557,156,10,0.872204528998895,9,1
CUST860,47,3,1916,72260,29,27,0.04758319254611243,0,1
CUST861,22,13,510,29690,171,12,0.3854704346997354,4,1
CUST862,47,3,4738,2407,131,7,0.1582407418152627,6,1
CUST863,30,18,1460,74568,138,17,0.6953542507318696,6,1
CUST864,43,11,4132,59560,142,65,0.10572456043113487,9,1
CUST865,17,8,3468,48340,175,64,0.6648077585802445,5,1
CUST866,26,6,784,18794,42,26,0.2861808707979073,9,1
CUST867,36,1,2999,20881,94,15,0.1989168137372247,3,1
CUST868,1,1,559,87292,160,33,0.9363525578249854,2,1
CUST869,8,8,3066,95952,32,62,0.018524576745955867,8,1
CUST870,35,5,2211,50703,170,47,0.43777727188956894,9,1
CUST871,15,16,4206,45354,160,95,0.02162699246179378,3,1
